recency,Recency group,history,History Group,Men/Women,zip_code,newbie,channel,segment,visit
2,1,144.86,4,Only Men,Rural,0,Phone,No E-Mail,0
10,4,29.99,4,Only Women,Urban,0,Phone,No E-Mail,0
5,2,81.55,4,Only Women,Urban,0,Phone,Womens E-Mail,0
6,2,107.93,4,Only Women,Urban,1,Web,No E-Mail,0
4,2,498.28,2,Only Women,Surburban,0,Multichannel,Womens E-Mail,0
1,1,157.63,4,Only Women,Urban,1,Web,Mens E-Mail,1
1,1,1373.3,1,Both Men and Women,Surburban,1,Web,Womens E-Mail,0
6,2,36.49,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
10,4,373.82,3,Both Men and Women,Urban,0,Multichannel,Womens E-Mail,0
6,2,236.64,3,Only Women,Rural,0,Phone,Womens E-Mail,0
6,2,29.99,4,Only Men,Surburban,0,Web,Womens E-Mail,0
1,1,481.25,2,Only Men,Surburban,1,Web,No E-Mail,1
12,4,200.59,4,Both Men and Women,Surburban,1,Multichannel,Mens E-Mail,0
2,1,445.07,2,Only Men,Surburban,0,Phone,Womens E-Mail,0
3,1,449.69,2,Only Men,Rural,0,Multichannel,Womens E-Mail,0
4,2,29.99,4,Only Men,Surburban,1,Web,Mens E-Mail,0
8,3,149.57,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
10,4,50.26,4,Only Women,Surburban,1,Web,Mens E-Mail,0
4,2,213.91,4,Only Women,Urban,0,Phone,No E-Mail,0
3,1,551.68,2,Only Men,Rural,1,Multichannel,No E-Mail,0
6,2,435.55,2,Only Men,Urban,0,Multichannel,Mens E-Mail,0
1,1,60.66,4,Only Men,Surburban,1,Phone,Womens E-Mail,1
11,4,54.7,4,Only Women,Surburban,0,Phone,No E-Mail,0
6,2,113.53,4,Only Women,Surburban,0,Phone,Womens E-Mail,1
9,3,323.57,3,Both Men and Women,Urban,0,Web,No E-Mail,0
4,2,859.8,1,Both Men and Women,Surburban,1,Multichannel,No E-Mail,0
1,1,198.42,4,Only Men,Urban,0,Web,No E-Mail,0
3,1,57.97,4,Only Women,Surburban,1,Web,No E-Mail,0
1,1,385.27,3,Only Men,Urban,0,Multichannel,Mens E-Mail,0
5,2,107.3,4,Only Women,Urban,1,Web,No E-Mail,0
1,1,459.28,2,Only Women,Urban,0,Phone,Womens E-Mail,0
1,1,400.39,3,Only Women,Rural,0,Multichannel,No E-Mail,0
1,1,106.45,4,Only Men,Surburban,0,Web,Womens E-Mail,1
8,3,40.81,4,Only Men,Urban,1,Phone,Mens E-Mail,0
5,2,105.75,4,Only Women,Surburban,0,Web,Mens E-Mail,0
1,1,29.99,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
2,1,752.25,1,Only Women,Surburban,1,Web,Mens E-Mail,1
7,3,119.52,4,Only Women,Surburban,0,Web,No E-Mail,0
8,3,235.11,3,Only Men,Surburban,0,Phone,Mens E-Mail,0
7,3,29.99,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
1,1,560.62,2,Only Men,Urban,1,Phone,No E-Mail,1
11,4,29.99,4,Only Women,Surburban,1,Web,Mens E-Mail,1
1,1,102.48,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
2,1,820.34,1,Both Men and Women,Surburban,1,Web,Womens E-Mail,1
1,1,209.2,4,Only Women,Surburban,1,Web,No E-Mail,0
12,4,101.74,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
11,4,76.74,4,Only Women,Surburban,0,Web,Womens E-Mail,0
11,4,50.26,4,Only Men,Urban,1,Web,Mens E-Mail,1
10,4,29.99,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
9,3,373.41,3,Only Men,Urban,0,Phone,Womens E-Mail,0
9,3,377.82,3,Only Women,Urban,0,Phone,No E-Mail,0
9,3,264.18,3,Only Men,Surburban,0,Web,Mens E-Mail,0
12,4,90.8,4,Only Men,Rural,1,Web,No E-Mail,0
2,1,139.73,4,Only Men,Urban,0,Web,Mens E-Mail,0
4,2,215.21,4,Only Women,Urban,1,Multichannel,Mens E-Mail,0
11,4,61.34,4,Only Women,Urban,1,Web,Mens E-Mail,0
2,1,562.76,2,Both Men and Women,Surburban,1,Phone,Womens E-Mail,0
3,1,505.19,2,Both Men and Women,Urban,1,Multichannel,Mens E-Mail,0
6,2,228.49,3,Only Men,Surburban,0,Phone,No E-Mail,0
9,3,29.99,4,Only Women,Urban,1,Phone,Womens E-Mail,0
10,4,40.88,4,Only Men,Urban,0,Web,Mens E-Mail,0
9,3,132.98,4,Only Men,Urban,1,Web,Mens E-Mail,0
4,2,313.78,3,Both Men and Women,Surburban,1,Phone,No E-Mail,0
4,2,285.8,3,Only Men,Surburban,1,Multichannel,Mens E-Mail,0
7,3,29.99,4,Only Men,Urban,0,Phone,No E-Mail,1
1,1,383.24,3,Only Women,Urban,0,Web,Mens E-Mail,0
7,3,127.65,4,Only Women,Rural,0,Web,Mens E-Mail,1
4,2,43.13,4,Only Women,Rural,0,Phone,No E-Mail,0
2,1,330.27,3,Both Men and Women,Surburban,0,Phone,Womens E-Mail,0
1,1,124.13,4,Only Women,Urban,0,Web,Mens E-Mail,1
7,3,225.02,4,Only Women,Rural,0,Phone,No E-Mail,0
5,2,98.46,4,Only Women,Rural,0,Web,Mens E-Mail,0
3,1,74.42,4,Only Women,Rural,1,Web,No E-Mail,0
6,2,430.4,2,Both Men and Women,Surburban,0,Multichannel,Womens E-Mail,0
10,4,153.35,4,Only Women,Rural,0,Phone,Mens E-Mail,0
4,2,348.21,3,Only Women,Urban,0,Multichannel,Womens E-Mail,0
2,1,51.79,4,Only Men,Rural,0,Phone,No E-Mail,0
10,4,44.46,4,Only Men,Rural,0,Web,No E-Mail,0
10,4,281.95,3,Only Men,Surburban,0,Web,No E-Mail,1
11,4,302.15,3,Only Men,Urban,0,Web,Womens E-Mail,0
2,1,244.82,3,Only Women,Rural,1,Web,Womens E-Mail,1
1,1,29.99,4,Only Men,Urban,1,Web,No E-Mail,0
7,3,64.04,4,Only Women,Rural,0,Web,Womens E-Mail,1
10,4,95.48,4,Only Men,Urban,1,Web,Mens E-Mail,0
9,3,203.03,4,Only Men,Urban,1,Web,No E-Mail,0
1,1,910.98,1,Both Men and Women,Surburban,1,Phone,Mens E-Mail,0
10,4,140.8,4,Only Men,Urban,1,Web,No E-Mail,1
3,1,705.12,1,Only Women,Surburban,1,Web,Womens E-Mail,0
3,1,275.93,3,Only Men,Rural,1,Web,Womens E-Mail,0
11,4,87.12,4,Only Women,Surburban,0,Web,Womens E-Mail,0
8,3,589.07,2,Both Men and Women,Surburban,1,Multichannel,Mens E-Mail,1
5,2,84.56,4,Only Men,Urban,1,Web,Mens E-Mail,0
1,1,29.99,4,Only Men,Urban,1,Web,Mens E-Mail,0
2,1,119.61,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
1,1,127.04,4,Only Women,Urban,0,Phone,No E-Mail,0
2,1,2382.58,1,Only Men,Urban,1,Web,Womens E-Mail,0
3,1,214.04,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
3,1,72.05,4,Only Men,Surburban,0,Web,No E-Mail,0
3,1,264.03,3,Only Women,Rural,0,Phone,Mens E-Mail,0
4,2,107.18,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
10,4,29.99,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
3,1,348.29,3,Only Men,Surburban,0,Web,No E-Mail,0
5,2,51.23,4,Only Women,Surburban,0,Web,Womens E-Mail,1
3,1,225.15,4,Only Women,Surburban,0,Web,No E-Mail,1
2,1,569.44,2,Only Men,Rural,1,Web,No E-Mail,0
9,3,320.21,3,Only Women,Urban,1,Multichannel,Womens E-Mail,0
9,3,161.04,4,Only Women,Surburban,0,Web,Mens E-Mail,1
1,1,44.63,4,Only Men,Urban,1,Web,Mens E-Mail,0
7,3,45.36,4,Only Women,Urban,1,Phone,Womens E-Mail,0
6,2,29.99,4,Only Men,Rural,1,Web,Womens E-Mail,0
1,1,589.97,2,Only Men,Urban,1,Web,Womens E-Mail,1
9,3,186.89,4,Only Men,Surburban,1,Phone,No E-Mail,0
3,1,103.73,4,Only Men,Surburban,0,Web,No E-Mail,0
12,4,29.99,4,Only Men,Urban,0,Web,No E-Mail,0
5,2,596.65,2,Only Men,Surburban,1,Multichannel,Mens E-Mail,0
8,3,29.99,4,Only Women,Surburban,1,Web,Mens E-Mail,0
9,3,57.78,4,Only Men,Urban,1,Web,No E-Mail,0
12,4,145.4,4,Only Women,Urban,1,Web,No E-Mail,0
4,2,29.99,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
5,2,776.91,1,Only Men,Rural,1,Multichannel,Mens E-Mail,0
7,3,249.28,3,Both Men and Women,Surburban,0,Multichannel,Womens E-Mail,0
2,1,114.65,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
2,1,1056.95,1,Only Women,Urban,1,Phone,No E-Mail,0
1,1,1253.57,1,Only Women,Urban,1,Web,Mens E-Mail,0
4,2,105.59,4,Only Men,Surburban,1,Phone,No E-Mail,0
3,1,200.69,4,Only Men,Surburban,1,Web,Mens E-Mail,0
4,2,73.79,4,Only Men,Rural,1,Web,Womens E-Mail,0
10,4,330.89,3,Only Men,Surburban,0,Phone,Mens E-Mail,0
9,3,166.05,4,Only Women,Surburban,0,Web,Womens E-Mail,0
2,1,233.8,3,Both Men and Women,Surburban,0,Web,Womens E-Mail,0
2,1,75.1,4,Only Men,Rural,1,Phone,No E-Mail,0
3,1,232.11,3,Only Men,Urban,1,Multichannel,Womens E-Mail,0
1,1,60.23,4,Only Women,Rural,1,Phone,Mens E-Mail,0
1,1,287.08,3,Only Women,Surburban,1,Web,Mens E-Mail,0
9,3,118.53,4,Only Men,Urban,0,Web,No E-Mail,0
12,4,45.12,4,Only Men,Surburban,0,Web,No E-Mail,1
8,3,39.16,4,Only Men,Surburban,1,Web,No E-Mail,0
1,1,66.62,4,Only Men,Rural,0,Phone,Mens E-Mail,0
4,2,116.69,4,Only Men,Urban,0,Phone,No E-Mail,0
3,1,457.09,2,Only Women,Surburban,0,Web,Womens E-Mail,1
1,1,537.89,2,Only Men,Urban,1,Web,Mens E-Mail,0
10,4,309.03,3,Only Women,Urban,0,Phone,Womens E-Mail,1
5,2,43.66,4,Only Men,Urban,1,Phone,Mens E-Mail,0
10,4,272.35,3,Only Men,Surburban,1,Phone,Womens E-Mail,0
9,3,39.68,4,Only Women,Surburban,1,Phone,No E-Mail,0
10,4,224.76,4,Only Women,Surburban,0,Multichannel,Mens E-Mail,0
9,3,31.04,4,Only Women,Urban,1,Web,Mens E-Mail,1
6,2,127.58,4,Only Women,Surburban,1,Web,Womens E-Mail,1
12,4,245.92,3,Only Women,Urban,1,Phone,Womens E-Mail,0
2,1,824.95,1,Only Men,Surburban,1,Multichannel,Mens E-Mail,0
3,1,919.86,1,Only Men,Surburban,1,Web,No E-Mail,0
2,1,546.94,2,Only Women,Urban,1,Phone,Mens E-Mail,0
6,2,29.99,4,Only Men,Urban,1,Phone,No E-Mail,0
2,1,118.7,4,Only Women,Rural,0,Phone,Womens E-Mail,0
8,3,386.47,3,Only Men,Urban,0,Web,Womens E-Mail,0
2,1,187.55,4,Only Men,Urban,1,Web,No E-Mail,0
3,1,348.78,3,Both Men and Women,Urban,0,Phone,Mens E-Mail,0
11,4,100.22,4,Only Men,Urban,0,Web,Mens E-Mail,0
8,3,486.3,2,Only Men,Rural,0,Phone,Womens E-Mail,0
1,1,103.32,4,Only Men,Surburban,0,Web,Mens E-Mail,0
2,1,119.63,4,Only Men,Rural,1,Phone,Mens E-Mail,0
2,1,210.34,4,Only Men,Urban,0,Web,Womens E-Mail,0
9,3,281.03,3,Only Men,Rural,0,Web,Mens E-Mail,1
12,4,139.21,4,Only Women,Surburban,1,Web,Mens E-Mail,0
11,4,29.99,4,Only Men,Surburban,1,Web,No E-Mail,0
2,1,127.98,4,Only Women,Surburban,1,Web,No E-Mail,0
4,2,228.74,3,Both Men and Women,Surburban,0,Web,Mens E-Mail,1
2,1,402.96,3,Only Women,Surburban,0,Web,Mens E-Mail,1
3,1,111,4,Only Men,Urban,1,Web,Womens E-Mail,0
2,1,49.23,4,Only Men,Surburban,1,Phone,No E-Mail,0
1,1,811.22,1,Only Women,Surburban,1,Multichannel,No E-Mail,0
1,1,211.61,4,Both Men and Women,Surburban,1,Phone,Mens E-Mail,0
11,4,197.03,4,Only Women,Surburban,1,Web,Womens E-Mail,1
2,1,225.36,4,Only Women,Surburban,0,Multichannel,Womens E-Mail,0
11,4,154.37,4,Only Women,Urban,1,Phone,Mens E-Mail,0
10,4,373.1,3,Only Women,Surburban,1,Phone,Womens E-Mail,0
9,3,677.56,2,Both Men and Women,Rural,1,Web,No E-Mail,1
2,1,151.19,4,Only Women,Urban,1,Phone,No E-Mail,0
1,1,607.3,2,Both Men and Women,Urban,1,Multichannel,No E-Mail,0
10,4,800.95,1,Only Women,Surburban,1,Web,No E-Mail,0
4,2,724.21,1,Only Men,Surburban,1,Phone,Mens E-Mail,0
1,1,409.72,3,Only Men,Surburban,1,Phone,No E-Mail,0
11,4,81.47,4,Only Men,Surburban,1,Web,Womens E-Mail,0
6,2,65.35,4,Only Women,Rural,0,Web,Mens E-Mail,1
11,4,29.99,4,Only Men,Surburban,0,Phone,No E-Mail,0
1,1,432.97,2,Both Men and Women,Urban,0,Multichannel,Womens E-Mail,0
5,2,29.99,4,Only Men,Urban,0,Phone,No E-Mail,0
1,1,576.78,2,Only Women,Surburban,1,Multichannel,No E-Mail,0
5,2,305.39,3,Only Women,Surburban,0,Phone,Womens E-Mail,0
1,1,792.58,1,Only Women,Urban,1,Multichannel,Mens E-Mail,0
2,1,82.52,4,Only Men,Rural,1,Web,Womens E-Mail,0
5,2,29.99,4,Only Women,Rural,0,Phone,Womens E-Mail,0
9,3,111.68,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
9,3,181.16,4,Only Women,Rural,0,Web,Womens E-Mail,0
10,4,438.6,2,Only Women,Surburban,0,Web,Womens E-Mail,0
7,3,253.58,3,Both Men and Women,Surburban,0,Multichannel,Womens E-Mail,1
1,1,208.96,4,Both Men and Women,Surburban,0,Web,Mens E-Mail,0
10,4,254.8,3,Only Women,Surburban,1,Phone,Womens E-Mail,0
8,3,192.47,4,Only Women,Urban,1,Phone,Mens E-Mail,0
10,4,29.99,4,Only Women,Urban,0,Web,Mens E-Mail,1
11,4,186.87,4,Only Women,Rural,0,Phone,Mens E-Mail,1
9,3,35.52,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
4,2,187.74,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
2,1,132.72,4,Only Men,Urban,0,Phone,No E-Mail,0
7,3,109.15,4,Only Women,Urban,1,Phone,Mens E-Mail,0
3,1,294.98,3,Only Men,Surburban,0,Web,No E-Mail,0
6,2,247.71,3,Only Women,Surburban,1,Phone,Womens E-Mail,0
6,2,130,4,Only Men,Rural,1,Phone,No E-Mail,0
5,2,78.2,4,Only Women,Surburban,0,Web,No E-Mail,0
10,4,410.2,3,Both Men and Women,Surburban,0,Phone,Womens E-Mail,0
5,2,1084.71,1,Both Men and Women,Urban,1,Phone,Womens E-Mail,0
2,1,107.4,4,Only Men,Urban,1,Phone,No E-Mail,0
9,3,29.99,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
5,2,394.47,3,Only Women,Rural,0,Web,No E-Mail,0
9,3,51.96,4,Only Men,Surburban,1,Web,Mens E-Mail,0
2,1,159.97,4,Only Women,Urban,1,Web,Mens E-Mail,1
2,1,29.99,4,Only Men,Surburban,0,Web,Womens E-Mail,0
10,4,202.22,4,Only Men,Rural,0,Phone,No E-Mail,0
10,4,72.19,4,Only Women,Surburban,0,Phone,No E-Mail,1
4,2,183.93,4,Only Men,Surburban,1,Web,Mens E-Mail,0
1,1,137.49,4,Only Women,Surburban,0,Web,Womens E-Mail,0
2,1,31.49,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
2,1,344.46,3,Only Men,Urban,0,Multichannel,No E-Mail,0
11,4,165.14,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
6,2,62.18,4,Only Men,Urban,0,Web,No E-Mail,0
3,1,515.35,2,Both Men and Women,Urban,1,Phone,No E-Mail,0
10,4,452.2,2,Both Men and Women,Rural,1,Multichannel,Mens E-Mail,0
9,3,61.8,4,Only Women,Surburban,0,Phone,Mens E-Mail,0
7,3,626.87,2,Only Women,Surburban,1,Multichannel,Womens E-Mail,0
3,1,29.99,4,Only Women,Urban,0,Phone,Womens E-Mail,0
2,1,106.84,4,Only Women,Rural,0,Phone,Mens E-Mail,0
7,3,326.88,3,Only Men,Urban,0,Phone,Womens E-Mail,0
9,3,29.99,4,Only Women,Urban,0,Web,Womens E-Mail,0
6,2,29.99,4,Only Men,Surburban,0,Web,Mens E-Mail,1
3,1,105.48,4,Only Men,Surburban,0,Web,Womens E-Mail,0
3,1,160.89,4,Only Women,Surburban,1,Web,No E-Mail,0
2,1,165.29,4,Only Women,Surburban,0,Phone,No E-Mail,0
8,3,29.99,4,Only Men,Surburban,1,Web,Womens E-Mail,0
11,4,519.1,2,Only Men,Urban,1,Multichannel,No E-Mail,0
1,1,192.29,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
6,2,99.99,4,Only Men,Urban,0,Phone,Womens E-Mail,0
8,3,54.81,4,Only Women,Urban,1,Phone,Mens E-Mail,0
6,2,167.21,4,Only Men,Surburban,0,Phone,Mens E-Mail,1
1,1,113.69,4,Only Women,Surburban,0,Phone,Womens E-Mail,1
1,1,125.96,4,Only Women,Urban,1,Phone,Mens E-Mail,0
3,1,424.21,2,Only Men,Surburban,0,Web,Womens E-Mail,1
6,2,45.14,4,Only Men,Rural,0,Phone,Mens E-Mail,0
12,4,29.99,4,Only Men,Urban,1,Phone,Mens E-Mail,0
9,3,30.54,4,Only Women,Surburban,1,Web,Womens E-Mail,0
3,1,283.3,3,Only Women,Rural,0,Phone,Womens E-Mail,0
9,3,731.56,1,Only Women,Surburban,1,Phone,No E-Mail,0
1,1,705.51,1,Only Women,Urban,1,Multichannel,Mens E-Mail,0
11,4,223.5,4,Only Women,Rural,0,Multichannel,Womens E-Mail,1
2,1,620.36,2,Only Women,Surburban,1,Web,Womens E-Mail,0
1,1,567.58,2,Only Women,Urban,1,Phone,Womens E-Mail,0
8,3,325.32,3,Only Women,Urban,0,Phone,Womens E-Mail,0
11,4,69.79,4,Only Women,Surburban,1,Phone,No E-Mail,0
9,3,474.22,2,Only Men,Urban,0,Phone,Mens E-Mail,0
1,1,432.88,2,Only Men,Surburban,0,Web,No E-Mail,0
11,4,50.79,4,Only Men,Surburban,1,Web,Womens E-Mail,0
10,4,267.26,3,Only Women,Urban,0,Phone,Mens E-Mail,0
6,2,56.78,4,Only Women,Urban,0,Web,Mens E-Mail,0
5,2,169.12,4,Only Women,Surburban,0,Phone,Womens E-Mail,1
12,4,330.77,3,Only Men,Surburban,0,Web,Womens E-Mail,0
6,2,29.99,4,Only Men,Surburban,1,Web,Womens E-Mail,0
2,1,583.13,2,Only Men,Surburban,1,Web,No E-Mail,0
1,1,134.9,4,Only Women,Surburban,0,Phone,Mens E-Mail,1
5,2,151.38,4,Only Men,Surburban,0,Web,Womens E-Mail,0
7,3,245.25,3,Only Men,Urban,0,Multichannel,No E-Mail,0
9,3,57.05,4,Only Men,Urban,0,Web,No E-Mail,0
9,3,207.66,4,Both Men and Women,Rural,0,Phone,Mens E-Mail,1
9,3,252.74,3,Only Men,Surburban,0,Phone,Womens E-Mail,0
1,1,170.76,4,Only Men,Urban,0,Phone,No E-Mail,0
10,4,228.24,3,Only Men,Urban,1,Phone,No E-Mail,0
2,1,376.46,3,Both Men and Women,Rural,0,Multichannel,No E-Mail,1
1,1,557.05,2,Only Men,Rural,1,Phone,Womens E-Mail,0
9,3,150.39,4,Only Women,Surburban,0,Phone,No E-Mail,0
4,2,73.76,4,Only Men,Urban,0,Phone,Womens E-Mail,1
3,1,599.23,2,Only Men,Urban,1,Web,Mens E-Mail,1
9,3,29.99,4,Only Men,Surburban,1,Web,No E-Mail,0
8,3,60,4,Only Men,Urban,1,Phone,Mens E-Mail,0
1,1,464.73,2,Only Women,Surburban,0,Phone,No E-Mail,1
10,4,113.93,4,Only Women,Surburban,1,Web,No E-Mail,0
7,3,447.32,2,Only Men,Surburban,0,Phone,No E-Mail,0
10,4,79.13,4,Only Men,Surburban,0,Web,Womens E-Mail,0
2,1,122.93,4,Only Men,Surburban,1,Web,Mens E-Mail,1
2,1,645.87,2,Only Men,Rural,1,Web,Mens E-Mail,0
11,4,86.85,4,Only Women,Rural,0,Phone,Womens E-Mail,0
6,2,243.07,3,Only Women,Urban,0,Phone,No E-Mail,0
1,1,612.82,2,Both Men and Women,Surburban,1,Web,No E-Mail,0
12,4,316.32,3,Only Women,Surburban,0,Web,Womens E-Mail,0
1,1,32.46,4,Only Women,Rural,0,Phone,Womens E-Mail,0
10,4,317.5,3,Only Men,Urban,0,Multichannel,Mens E-Mail,0
8,3,81.01,4,Only Women,Surburban,1,Web,Mens E-Mail,0
12,4,140.03,4,Only Women,Urban,1,Web,Mens E-Mail,0
3,1,308.86,3,Both Men and Women,Rural,0,Phone,Mens E-Mail,0
1,1,631.73,2,Only Women,Surburban,1,Multichannel,Womens E-Mail,0
3,1,50.98,4,Only Women,Urban,1,Web,Mens E-Mail,1
4,2,29.99,4,Only Women,Urban,0,Phone,No E-Mail,0
5,2,205.6,4,Only Men,Rural,0,Phone,No E-Mail,0
5,2,63.61,4,Only Women,Urban,1,Phone,No E-Mail,0
2,1,372.61,3,Only Men,Rural,0,Phone,Womens E-Mail,0
10,4,120.4,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
5,2,186.98,4,Only Women,Surburban,1,Phone,Mens E-Mail,1
4,2,183.55,4,Only Women,Urban,0,Phone,No E-Mail,0
10,4,180.95,4,Only Men,Surburban,1,Web,Womens E-Mail,0
1,1,29.99,4,Only Men,Surburban,0,Web,Mens E-Mail,1
5,2,115.11,4,Only Women,Urban,1,Web,Mens E-Mail,0
10,4,485.68,2,Only Women,Urban,0,Multichannel,Mens E-Mail,1
2,1,92.85,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
1,1,161.81,4,Only Women,Urban,0,Web,Mens E-Mail,0
10,4,436.71,2,Only Women,Surburban,1,Web,Mens E-Mail,0
7,3,105.3,4,Only Women,Surburban,1,Web,No E-Mail,0
6,2,77.42,4,Only Men,Surburban,1,Web,Womens E-Mail,0
3,1,29.99,4,Only Women,Surburban,1,Web,Womens E-Mail,0
3,1,171.8,4,Only Women,Urban,0,Web,Womens E-Mail,0
2,1,29.99,4,Only Men,Urban,0,Phone,Womens E-Mail,0
10,4,243.92,3,Only Men,Surburban,0,Multichannel,No E-Mail,0
5,2,110.52,4,Only Women,Surburban,0,Web,Mens E-Mail,1
2,1,50.39,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
3,1,196.67,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
3,1,128.39,4,Only Women,Surburban,0,Web,Mens E-Mail,0
5,2,732.97,1,Both Men and Women,Surburban,1,Web,No E-Mail,0
9,3,36.85,4,Only Men,Rural,0,Phone,Womens E-Mail,0
10,4,62.38,4,Only Men,Surburban,0,Web,Womens E-Mail,0
10,4,202.57,4,Only Women,Rural,1,Phone,No E-Mail,0
10,4,29.99,4,Only Men,Urban,0,Web,Womens E-Mail,0
5,2,178.85,4,Only Women,Surburban,0,Phone,No E-Mail,0
11,4,50.02,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
7,3,35.95,4,Only Men,Surburban,0,Web,Mens E-Mail,0
10,4,83.37,4,Only Men,Urban,1,Web,No E-Mail,0
1,1,84.43,4,Only Men,Rural,1,Web,Womens E-Mail,0
10,4,131.65,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
7,3,138.54,4,Only Women,Urban,1,Web,Womens E-Mail,0
9,3,29.99,4,Only Women,Urban,1,Phone,Womens E-Mail,0
10,4,69.34,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
1,1,673.23,2,Both Men and Women,Surburban,1,Phone,No E-Mail,0
10,4,281.35,3,Both Men and Women,Urban,1,Web,No E-Mail,0
10,4,63.87,4,Only Women,Rural,0,Phone,Womens E-Mail,0
7,3,252.76,3,Only Men,Surburban,1,Phone,No E-Mail,0
4,2,575.48,2,Only Women,Surburban,1,Multichannel,Mens E-Mail,1
5,2,40.81,4,Only Women,Rural,1,Phone,No E-Mail,0
4,2,118.81,4,Only Women,Rural,1,Phone,Womens E-Mail,0
1,1,479.03,2,Only Women,Surburban,1,Phone,No E-Mail,0
5,2,1174.64,1,Only Women,Urban,1,Multichannel,No E-Mail,0
7,3,39.41,4,Only Women,Urban,1,Phone,No E-Mail,0
3,1,241.89,3,Only Men,Urban,0,Web,Womens E-Mail,0
5,2,31.94,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
5,2,84.69,4,Only Men,Rural,1,Phone,Womens E-Mail,0
6,2,36.6,4,Only Women,Surburban,1,Web,Womens E-Mail,0
12,4,92.55,4,Only Women,Urban,1,Web,Womens E-Mail,0
2,1,29.99,4,Only Men,Rural,1,Phone,Womens E-Mail,0
3,1,112.6,4,Only Men,Urban,0,Phone,Womens E-Mail,0
11,4,298.59,3,Only Women,Surburban,1,Web,Mens E-Mail,0
9,3,139.48,4,Only Men,Urban,0,Web,Womens E-Mail,0
3,1,351.59,3,Only Women,Surburban,1,Multichannel,No E-Mail,0
4,2,181.26,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
2,1,555.91,2,Only Men,Surburban,1,Web,Womens E-Mail,0
4,2,140.43,4,Only Men,Urban,0,Web,Womens E-Mail,0
7,3,447.84,2,Only Men,Urban,0,Phone,Mens E-Mail,0
9,3,469.56,2,Only Women,Surburban,0,Phone,Womens E-Mail,1
6,2,583.98,2,Only Women,Surburban,1,Web,Womens E-Mail,0
11,4,36.27,4,Only Men,Urban,1,Web,Womens E-Mail,0
9,3,72.28,4,Only Women,Urban,0,Web,Womens E-Mail,0
2,1,492.86,2,Only Women,Surburban,0,Multichannel,Mens E-Mail,0
1,1,1367.01,1,Both Men and Women,Surburban,1,Web,Mens E-Mail,0
9,3,143.13,4,Only Men,Urban,1,Phone,Mens E-Mail,0
2,1,29.99,4,Only Men,Surburban,0,Web,No E-Mail,0
1,1,1197.5,1,Only Men,Surburban,1,Web,Womens E-Mail,0
2,1,294.94,3,Only Men,Surburban,1,Web,No E-Mail,0
10,4,61.55,4,Only Women,Rural,1,Web,Womens E-Mail,0
12,4,30.26,4,Only Men,Surburban,0,Web,Womens E-Mail,0
8,3,220.72,4,Only Women,Urban,1,Multichannel,Mens E-Mail,0
6,2,140.96,4,Only Men,Surburban,0,Web,Womens E-Mail,0
6,2,29.99,4,Only Men,Surburban,0,Phone,No E-Mail,0
1,1,82.66,4,Only Men,Urban,0,Web,Womens E-Mail,0
9,3,204.54,4,Only Men,Urban,0,Web,Womens E-Mail,0
1,1,1726.14,1,Both Men and Women,Surburban,1,Web,Womens E-Mail,1
3,1,185.61,4,Only Men,Surburban,1,Web,No E-Mail,0
6,2,104.27,4,Only Women,Rural,0,Web,Mens E-Mail,0
9,3,633.16,2,Both Men and Women,Urban,1,Multichannel,Womens E-Mail,1
4,2,29.99,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
5,2,29.99,4,Only Women,Urban,1,Phone,No E-Mail,0
10,4,61.54,4,Only Women,Urban,1,Phone,Mens E-Mail,0
1,1,29.99,4,Only Women,Urban,0,Web,Womens E-Mail,1
1,1,82.46,4,Only Women,Surburban,0,Phone,No E-Mail,0
2,1,1514.28,1,Both Men and Women,Surburban,1,Phone,No E-Mail,1
12,4,911.23,1,Only Women,Rural,1,Web,Mens E-Mail,0
